applicant_id,age,employment_type,tier_city,cibil_score,monthly_income,existing_obligations
APP-000503,26,Salaried,Tier 2,757,63936,11070
APP-000504,40,Self-Employed,Tier 2,623,40901,5353
APP-000505,40,Self-Employed,Tier 2,776,82978,27050
APP-000506,51,Salaried,Tier 2,725,42443,12305
APP-000507,28,Self-Employed,Tier 2,674,86986,9557
APP-000508,25,Self-Employed,Tier 2,702,97198,38569
APP-000509,50,Self-Employed,Tier 2,774,38712,11332
APP-000510,35,Self-Employed,Tier 1,756,91642,14860
APP-000511,31,Salaried,Tier 1,774,135115,47580
APP-000512,30,Salaried,Tier 2,764,126985,46302
APP-000513,30,Self-Employed,Tier 2,720,44517,12113
APP-000514,49,Self-Employed,Tier 2,728,48942,17896
APP-000515,44,Salaried,Tier 2,712,70300,7645
APP-000516,48,Salaried,Tier 2,719,83149,31891
APP-000517,42,Salaried,Tier 2,751,77923,9129
APP-000518,32,Self-Employed,Tier 2,731,60848,17811
APP-000519,50,Self-Employed,Tier 2,657,51392,10472
APP-000520,52,Salaried,Tier 2,698,70679,7901
APP-000521,30,Salaried,Tier 2,735,12084,4577
APP-000522,32,Salaried,Tier 2,781,152455,21436
APP-000523,53,Self-Employed,Tier 3,703,54562,19430
APP-000524,27,Self-Employed,Tier 2,758,65588,13058
APP-000525,28,Self-Employed,Tier 2,706,171046,55136
APP-000526,30,Salaried,Tier 2,710,41330,7285
APP-000527,41,Salaried,Tier 2,675,192155,52848
APP-000528,25,Salaried,Tier 1,768,133728,45449
APP-000529,39,Salaried,Tier 3,733,74852,20199
APP-000530,53,Self-Employed,Tier 1,690,41046,7879
APP-000531,39,Self-Employed,Tier 2,842,39310,6683
APP-000532,36,Self-Employed,Tier 2,743,26252,4001
APP-000533,48,Self-Employed,Tier 3,711,33182,11668
APP-000534,30,Salaried,Tier 1,735,64992,18411
APP-000535,51,Self-Employed,Tier 2,681,37504,9473
APP-000536,44,Self-Employed,Tier 2,765,26185,4579
APP-000537,29,Self-Employed,Tier 2,763,57546,13242
APP-000538,31,Salaried,Tier 1,685,56137,16056
APP-000539,32,Salaried,Tier 2,747,61042,7420
APP-000540,34,Salaried,Tier 2,669,81080,16882
APP-000541,31,Self-Employed,Tier 1,673,182016,31279
APP-000542,31,Salaried,Tier 2,743,79669,23419
APP-000543,47,Salaried,Tier 2,746,55435,15626
APP-000544,38,Self-Employed,Tier 2,841,45608,8657
APP-000545,28,Salaried,Tier 3,755,88027,9902
APP-000546,45,Salaried,Tier 2,734,68710,10639
APP-000547,53,Salaried,Tier 3,702,38933,5762
APP-000548,34,Self-Employed,Tier 3,759,114816,31059
APP-000549,37,Salaried,Tier 1,777,105861,15962
APP-000550,31,Self-Employed,Tier 1,817,58987,14434
APP-000551,27,Salaried,Tier 2,741,49216,13994
APP-000552,29,Self-Employed,Tier 2,777,105383,38345
APP-000553,47,Salaried,Tier 2,726,27100,4702
APP-000554,42,Salaried,Tier 2,770,138378,21555
APP-000555,31,Self-Employed,Tier 2,665,22710,3451
APP-000556,30,Salaried,Tier 2,732,30082,6260
APP-000557,32,Salaried,Tier 1,728,161763,47680
APP-000558,31,Salaried,Tier 3,799,45918,13846
APP-000559,44,Self-Employed,Tier 2,700,50809,8296
APP-000560,53,Salaried,Tier 3,742,45910,6398
APP-000561,45,Self-Employed,Tier 1,770,150011,35193
APP-000562,35,Salaried,Tier 3,753,70156,9987
APP-000563,34,Salaried,Tier 1,767,160848,55311
APP-000564,50,Salaried,Tier 1,629,116709,14607
APP-000565,30,Salaried,Tier 1,750,81675,26595
APP-000566,42,Salaried,Tier 2,723,48610,5482
APP-000567,50,Salaried,Tier 3,731,88188,30168
APP-000568,30,Salaried,Tier 2,703,23953,6901
APP-000569,34,Self-Employed,Tier 3,679,16467,3239
APP-000570,33,Salaried,Tier 2,795,27067,5999
APP-000571,32,Salaried,Tier 2,722,50424,15232
APP-000572,36,Self-Employed,Tier 3,723,72819,11337
APP-000573,53,Salaried,Tier 1,707,188449,69178
APP-000574,45,Salaried,Tier 2,770,59527,14576
APP-000575,45,Self-Employed,Tier 3,700,50146,16449
APP-000576,51,Self-Employed,Tier 3,711,64118,16158
APP-000577,34,Salaried,Tier 3,740,23068,5436
APP-000578,36,Self-Employed,Tier 3,706,221379,53326
APP-000579,53,Salaried,Tier 1,637,167123,34918
APP-000580,54,Salaried,Tier 3,683,32578,10419
APP-000581,50,Salaried,Tier 2,756,63877,22602
APP-000582,42,Self-Employed,Tier 3,687,126426,45047
APP-000583,50,Salaried,Tier 2,718,31466,4290
APP-000584,43,Salaried,Tier 2,737,28356,9312
APP-000585,52,Salaried,Tier 2,706,56442,9029
APP-000586,38,Salaried,Tier 2,712,58903,6105
APP-000587,37,Salaried,Tier 1,750,82792,15120
APP-000588,49,Salaried,Tier 3,780,125197,23519
APP-000589,31,Salaried,Tier 3,701,88432,30326
APP-000590,51,Salaried,Tier 1,716,94047,30350
APP-000591,32,Salaried,Tier 2,710,35048,4395
APP-000592,54,Salaried,Tier 2,643,40168,7944
APP-000593,39,Salaried,Tier 2,745,88330,15492
APP-000594,51,Salaried,Tier 1,777,84354,23504
APP-000595,33,Self-Employed,Tier 3,616,112506,29527
APP-000596,27,Salaried,Tier 2,705,79146,24034
APP-000597,29,Self-Employed,Tier 2,732,43750,16328
APP-000598,28,Salaried,Tier 2,740,54263,12280
APP-000599,44,Salaried,Tier 1,773,200717,59568
APP-000600,45,Salaried,Tier 2,746,81967,30779
APP-000601,45,Salaried,Tier 1,751,92739,24344
APP-000602,44,Salaried,Tier 1,785,111046,21374
APP-000603,30,Salaried,Tier 2,710,80833,17853
APP-000604,53,Salaried,Tier 3,731,157786,51498
APP-000605,47,Salaried,Tier 2,805,73857,23339
APP-000606,32,Salaried,Tier 1,732,45113,14640
APP-000607,27,Salaried,Tier 2,689,54651,17651
APP-000608,28,Salaried,Tier 3,713,49400,18581
APP-000609,41,Salaried,Tier 2,702,52610,17319
APP-000610,41,Self-Employed,Tier 3,644,98673,35189
APP-000611,29,Salaried,Tier 2,704,30506,8301
APP-000612,41,Self-Employed,Tier 2,602,61800,18122
APP-000613,49,Salaried,Tier 1,710,54501,21272
APP-000614,36,Salaried,Tier 2,655,72148,26051
APP-000615,27,Self-Employed,Tier 2,730,47607,15863
APP-000616,50,Self-Employed,Tier 2,758,77019,23541
APP-000617,49,Salaried,Tier 3,760,41305,8573
APP-000618,45,Salaried,Tier 3,713,52654,13923
APP-000619,26,Self-Employed,Tier 1,723,117456,13688
APP-000620,49,Self-Employed,Tier 1,710,70442,15838
APP-000621,47,Salaried,Tier 2,800,129494,17296
APP-000622,35,Salaried,Tier 1,740,80037,25499
APP-000623,30,Salaried,Tier 2,756,45071,16572
APP-000624,41,Salaried,Tier 3,727,111123,16915
APP-000625,53,Salaried,Tier 3,678,49831,8655
APP-000626,43,Salaried,Tier 2,778,48697,17389
APP-000627,53,Salaried,Tier 3,776,72515,19995
APP-000628,37,Self-Employed,Tier 2,701,55164,15252
APP-000629,45,Salaried,Tier 1,732,79669,21420
APP-000630,29,Salaried,Tier 2,763,42340,7006
APP-000631,29,Self-Employed,Tier 2,802,118321,20468
APP-000632,43,Self-Employed,Tier 2,739,55529,21372
APP-000633,52,Salaried,Tier 1,779,93671,29697
APP-000634,39,Salaried,Tier 2,742,51614,6561
APP-000635,51,Salaried,Tier 2,687,71500,11932
APP-000636,28,Salaried,Tier 3,746,124323,35821
APP-000637,30,Salaried,Tier 2,750,55019,10180
APP-000638,27,Salaried,Tier 2,768,38894,6826
APP-000639,48,Salaried,Tier 2,794,156284,25115
APP-000640,53,Salaried,Tier 1,736,57180,8903
APP-000641,35,Salaried,Tier 2,824,56785,16126
APP-000642,43,Salaried,Tier 3,669,62063,23072
APP-000643,28,Salaried,Tier 2,756,32121,6692
APP-000644,51,Salaried,Tier 3,708,58530,7986
APP-000645,46,Salaried,Tier 1,663,133465,18323
APP-000646,31,Self-Employed,Tier 1,637,98090,37284
APP-000647,27,Salaried,Tier 3,681,50055,12945
APP-000648,49,Self-Employed,Tier 3,680,65773,15777
APP-000649,29,Self-Employed,Tier 3,683,111189,40831
APP-000650,40,Salaried,Tier 2,784,61008,15382
APP-000651,45,Salaried,Tier 3,679,85796,20949
APP-000652,49,Salaried,Tier 3,776,74024,27980
APP-000653,54,Salaried,Tier 3,743,42953,10409
APP-000654,43,Self-Employed,Tier 2,768,37870,8228
APP-000655,42,Salaried,Tier 2,722,101687,27912
APP-000656,27,Salaried,Tier 3,686,15719,6180
APP-000657,29,Salaried,Tier 2,691,42859,16678
APP-000658,31,Salaried,Tier 2,688,29802,9914
APP-000659,31,Salaried,Tier 2,759,101762,25418
APP-000660,27,Salaried,Tier 2,799,118467,43173
APP-000661,50,Salaried,Tier 2,717,41682,9412
APP-000662,33,Self-Employed,Tier 1,681,183508,53592
APP-000663,32,Salaried,Tier 3,679,119205,18337
APP-000664,45,Salaried,Tier 2,747,66077,19716
APP-000665,42,Salaried,Tier 2,766,126752,23174
APP-000666,50,Salaried,Tier 1,682,92385,30628
APP-000667,34,Salaried,Tier 1,731,96257,21581
APP-000668,44,Salaried,Tier 1,768,124442,27317
APP-000669,32,Salaried,Tier 2,622,42360,13723
APP-000670,32,Salaried,Tier 1,793,110216,25084
APP-000671,41,Salaried,Tier 3,754,37459,11769
APP-000672,53,Self-Employed,Tier 1,763,160093,57076
APP-000673,41,Salaried,Tier 1,723,72717,10257
APP-000674,54,Salaried,Tier 1,671,36316,8850
APP-000675,28,Salaried,Tier 1,761,84514,32408
APP-000676,30,Self-Employed,Tier 2,666,75747,26030
APP-000677,53,Salaried,Tier 3,741,113174,44373
APP-000678,43,Salaried,Tier 2,783,43046,15414
APP-000679,25,Self-Employed,Tier 1,686,129449,24992
APP-000680,28,Self-Employed,Tier 1,707,174133,26772
APP-000681,35,Self-Employed,Tier 2,748,35345,5766
APP-000682,30,Salaried,Tier 3,712,43305,7148
APP-000683,36,Salaried,Tier 1,732,70149,8608
APP-000684,29,Self-Employed,Tier 2,823,54576,20304
APP-000685,38,Self-Employed,Tier 2,698,17690,4436
APP-000686,41,Salaried,Tier 1,681,99417,12962
APP-000687,28,Salaried,Tier 2,740,45396,14925
APP-000688,39,Salaried,Tier 1,804,49771,9839
APP-000689,30,Self-Employed,Tier 2,627,67068,8136
APP-000690,37,Salaried,Tier 1,777,69035,10833
APP-000691,36,Salaried,Tier 2,759,48085,14293
APP-000692,34,Salaried,Tier 1,778,46331,15669
APP-000693,30,Salaried,Tier 3,707,49564,8728
APP-000694,46,Salaried,Tier 1,707,59607,16279
APP-000695,54,Salaried,Tier 3,740,45405,4552
APP-000696,33,Salaried,Tier 3,678,76104,13966
APP-000697,40,Salaried,Tier 3,729,30005,4635
APP-000698,32,Salaried,Tier 2,750,34771,4275
APP-000699,31,Salaried,Tier 2,811,37653,9231
APP-000700,38,Salaried,Tier 2,756,34473,9973
APP-000701,54,Salaried,Tier 1,765,157197,17906
APP-000702,50,Salaried,Tier 2,786,93754,13253
APP-000703,28,Salaried,Tier 1,701,118663,45054
APP-000704,27,Salaried,Tier 3,733,68586,11449
APP-000705,53,Salaried,Tier 1,837,182747,59940
APP-000706,27,Self-Employed,Tier 2,781,42830,13890
APP-000707,43,Salaried,Tier 2,784,21151,4155
APP-000708,34,Self-Employed,Tier 2,728,64339,10373
APP-000709,38,Salaried,Tier 2,680,69485,12033
APP-000710,45,Self-Employed,Tier 1,649,80162,21625
APP-000711,30,Self-Employed,Tier 2,669,34960,7493
APP-000712,36,Salaried,Tier 1,753,166768,41470
APP-000713,36,Salaried,Tier 3,709,65108,22363
APP-000714,52,Salaried,Tier 2,695,62377,15637
APP-000715,28,Salaried,Tier 3,720,108801,43364
APP-000716,54,Self-Employed,Tier 1,683,197031,59060
APP-000717,34,Self-Employed,Tier 1,639,146091,23692
APP-000718,53,Self-Employed,Tier 1,739,55186,13788
APP-000719,36,Salaried,Tier 1,795,132368,45537
APP-000720,41,Self-Employed,Tier 1,672,123881,20501
APP-000721,47,Self-Employed,Tier 2,868,111198,35452
APP-000722,52,Salaried,Tier 1,723,100349,11041
APP-000723,31,Salaried,Tier 2,748,47617,18227
APP-000724,34,Self-Employed,Tier 3,842,116108,34717
APP-000725,25,Salaried,Tier 2,763,70374,10469
APP-000726,43,Self-Employed,Tier 2,663,63487,23000
APP-000727,50,Salaried,Tier 2,761,71013,8844
APP-000728,46,Self-Employed,Tier 2,767,83112,18432
APP-000729,44,Salaried,Tier 1,703,188680,60582
APP-000730,53,Salaried,Tier 2,777,66622,25397
APP-000731,29,Salaried,Tier 2,712,60161,12311
APP-000732,49,Self-Employed,Tier 3,715,117490,41022
APP-000733,50,Self-Employed,Tier 2,761,52410,8334
APP-000734,49,Salaried,Tier 2,788,59911,6622
APP-000735,30,Salaried,Tier 2,759,130091,14131
APP-000736,25,Self-Employed,Tier 1,827,175411,52176
APP-000737,46,Salaried,Tier 2,752,57913,8470
APP-000738,53,Self-Employed,Tier 2,878,82073,9446
APP-000739,39,Salaried,Tier 1,694,90873,35715
APP-000740,26,Salaried,Tier 1,690,379505,65503
APP-000741,47,Salaried,Tier 1,736,102880,24564
APP-000742,53,Salaried,Tier 2,743,39959,11345
APP-000743,42,Self-Employed,Tier 1,772,35933,5150
APP-000744,37,Salaried,Tier 2,767,67466,13975
APP-000745,26,Salaried,Tier 2,731,37455,11023
APP-000746,32,Self-Employed,Tier 2,634,49201,14363
APP-000747,51,Salaried,Tier 3,734,87534,30865
APP-000748,48,Salaried,Tier 3,812,34697,8022
APP-000749,29,Self-Employed,Tier 2,689,233335,85621
APP-000750,46,Salaried,Tier 1,833,68568,20889
APP-000751,51,Salaried,Tier 2,754,95113,25550
APP-000752,47,Self-Employed,Tier 2,729,46943,6343
APP-000753,39,Salaried,Tier 2,704,39957,10884
APP-000754,49,Salaried,Tier 2,682,78344,21811
APP-000755,37,Salaried,Tier 1,700,149472,48973
APP-000756,47,Self-Employed,Tier 2,715,132690,41895
APP-000757,54,Salaried,Tier 1,755,159466,41300
APP-000758,49,Salaried,Tier 2,718,79311,22036
APP-000759,45,Self-Employed,Tier 2,638,52176,17306
APP-000760,41,Self-Employed,Tier 2,681,69434,14263
APP-000761,28,Salaried,Tier 1,736,54746,7691
APP-000762,31,Salaried,Tier 2,823,25189,9125
APP-000763,26,Salaried,Tier 2,692,67305,26215
APP-000764,33,Self-Employed,Tier 1,727,82132,18791
APP-000765,26,Salaried,Tier 2,718,75598,30019
APP-000766,41,Salaried,Tier 2,777,49792,9799
APP-000767,45,Self-Employed,Tier 2,676,29528,3542
APP-000768,42,Self-Employed,Tier 2,745,77186,20974
APP-000769,30,Salaried,Tier 2,735,152978,55142
APP-000770,42,Self-Employed,Tier 2,638,83360,23777
APP-000771,51,Salaried,Tier 2,749,106815,10983
APP-000772,46,Self-Employed,Tier 2,731,95464,9885
APP-000773,30,Salaried,Tier 2,692,49190,15608
APP-000774,54,Salaried,Tier 1,806,139785,49428
APP-000775,50,Self-Employed,Tier 1,665,111646,19639
APP-000776,26,Salaried,Tier 1,702,224491,54111
APP-000777,26,Salaried,Tier 2,799,82939,32207
APP-000778,30,Self-Employed,Tier 2,694,112359,26760
APP-000779,33,Self-Employed,Tier 2,709,58356,8213
APP-000780,54,Salaried,Tier 1,701,176425,65894
APP-000781,54,Self-Employed,Tier 3,620,45379,11278
APP-000782,28,Salaried,Tier 2,745,61029,12406
APP-000783,34,Salaried,Tier 3,753,52231,6749
APP-000784,44,Salaried,Tier 2,754,75350,17894
APP-000785,54,Salaried,Tier 2,799,56825,18803
APP-000786,26,Self-Employed,Tier 1,658,81602,25717
APP-000787,37,Salaried,Tier 1,774,79435,19777
APP-000788,28,Salaried,Tier 1,696,161516,51016
APP-000789,35,Salaried,Tier 2,774,79520,16319
APP-000790,34,Self-Employed,Tier 2,740,20974,6723
APP-000791,37,Salaried,Tier 2,707,109525,13769
APP-000792,31,Salaried,Tier 2,715,33643,5375
APP-000793,28,Salaried,Tier 3,682,93590,34002
APP-000794,46,Salaried,Tier 1,741,118062,22207
APP-000795,29,Salaried,Tier 1,709,50672,8197
APP-000796,31,Self-Employed,Tier 2,641,36371,4608
APP-000797,35,Self-Employed,Tier 2,746,41873,9123
APP-000798,51,Salaried,Tier 2,807,82012,9849
APP-000799,27,Self-Employed,Tier 2,741,33936,8453
APP-000800,51,Self-Employed,Tier 1,825,86079,32345
APP-000801,37,Self-Employed,Tier 2,768,77377,26009
APP-000802,54,Salaried,Tier 3,714,43235,4851
APP-000803,52,Salaried,Tier 1,680,47506,9022
APP-000804,27,Salaried,Tier 3,748,35630,5568
APP-000805,29,Salaried,Tier 3,683,11567,1388
APP-000806,38,Self-Employed,Tier 1,695,131636,17453
APP-000807,53,Self-Employed,Tier 1,814,73311,27304
APP-000808,44,Self-Employed,Tier 2,673,92195,17795
APP-000809,29,Salaried,Tier 2,742,48815,10625
APP-000810,54,Salaried,Tier 2,762,52124,12807
APP-000811,41,Self-Employed,Tier 2,774,58956,19071
APP-000812,38,Self-Employed,Tier 2,633,143050,48567
APP-000813,40,Salaried,Tier 1,691,107409,41794
APP-000814,44,Self-Employed,Tier 3,700,46798,7637
APP-000815,30,Self-Employed,Tier 2,775,167022,31787
APP-000816,47,Salaried,Tier 2,681,60210,11674
APP-000817,48,Salaried,Tier 3,799,21212,4954
APP-000818,29,Salaried,Tier 2,812,29929,10242
APP-000819,42,Salaried,Tier 1,683,89043,15300
APP-000820,42,Salaried,Tier 2,791,24621,8244
APP-000821,39,Self-Employed,Tier 2,600,76805,12381
APP-000822,43,Salaried,Tier 1,677,365921,114549
APP-000823,28,Salaried,Tier 3,724,107888,36649
APP-000824,30,Salaried,Tier 1,716,134053,47740
APP-000825,45,Salaried,Tier 2,769,26409,6683
APP-000826,45,Self-Employed,Tier 2,647,94571,18783
APP-000827,33,Salaried,Tier 1,736,118612,39345
APP-000828,33,Salaried,Tier 3,712,31621,6206
APP-000829,51,Self-Employed,Tier 3,712,40078,5788
APP-000830,52,Salaried,Tier 2,731,76971,26971
APP-000831,43,Salaried,Tier 1,718,84219,18812
APP-000832,49,Salaried,Tier 1,731,122007,33094
APP-000833,41,Salaried,Tier 2,821,93475,35102
APP-000834,44,Salaried,Tier 1,723,184552,25973
APP-000835,38,Salaried,Tier 2,698,60458,16151
APP-000836,51,Salaried,Tier 3,763,72534,19412
APP-000837,32,Self-Employed,Tier 2,703,45068,16159
APP-000838,33,Salaried,Tier 3,683,46106,9330
APP-000839,45,Salaried,Tier 2,829,64443,14200
APP-000840,26,Salaried,Tier 2,725,44745,11445
APP-000841,48,Salaried,Tier 3,724,16613,2494
APP-000842,32,Self-Employed,Tier 2,777,42898,10346
APP-000843,49,Salaried,Tier 3,809,102574,23676
APP-000844,46,Self-Employed,Tier 1,602,58461,9308
APP-000845,51,Salaried,Tier 1,751,62302,21799
APP-000846,33,Salaried,Tier 3,823,40875,9373
APP-000847,37,Salaried,Tier 2,745,70719,13565
APP-000848,50,Self-Employed,Tier 3,719,137218,19088
APP-000849,34,Salaried,Tier 3,715,120614,15308
APP-000850,48,Salaried,Tier 1,748,100961,39179
APP-000851,37,Salaried,Tier 2,793,39071,15571
APP-000852,51,Self-Employed,Tier 2,657,144871,53512
APP-000853,29,Salaried,Tier 2,773,101683,24158
APP-000854,54,Self-Employed,Tier 2,745,28554,9776
APP-000855,39,Salaried,Tier 1,682,86314,30234
APP-000856,53,Salaried,Tier 2,720,29356,5575
APP-000857,44,Salaried,Tier 2,797,46777,12901
APP-000858,31,Salaried,Tier 1,742,42229,16344
APP-000859,46,Salaried,Tier 3,751,92871,17090
APP-000860,36,Salaried,Tier 2,751,70994,21217
APP-000861,44,Self-Employed,Tier 3,706,55813,16674
APP-000862,40,Salaried,Tier 2,715,195957,46206
APP-000863,26,Salaried,Tier 1,767,74172,18327
APP-000864,34,Salaried,Tier 2,706,57325,13581
APP-000865,33,Salaried,Tier 1,819,48092,12327
APP-000866,44,Salaried,Tier 3,707,180953,26171
APP-000867,27,Salaried,Tier 1,704,79007,26737
APP-000868,35,Salaried,Tier 2,761,35694,10648
APP-000869,52,Self-Employed,Tier 2,764,33641,13192
APP-000870,34,Self-Employed,Tier 2,721,25847,4489
APP-000871,37,Salaried,Tier 1,749,202222,29077
APP-000872,46,Salaried,Tier 2,696,28304,5739
APP-000873,26,Salaried,Tier 2,804,33396,8446
APP-000874,40,Salaried,Tier 1,775,155480,25110
APP-000875,32,Salaried,Tier 3,794,93479,22264
APP-000876,49,Salaried,Tier 2,718,126209,36951
APP-000877,44,Self-Employed,Tier 2,660,28705,3354
APP-000878,34,Self-Employed,Tier 2,787,36273,11876
APP-000879,47,Salaried,Tier 1,785,188003,71800
APP-000880,53,Salaried,Tier 3,786,135950,24535
APP-000881,41,Salaried,Tier 2,747,61786,20566
APP-000882,42,Self-Employed,Tier 1,754,53542,12067
APP-000883,44,Salaried,Tier 2,811,81938,24526
APP-000884,45,Salaried,Tier 2,762,56601,18276
APP-000885,34,Self-Employed,Tier 2,775,79771,15036
APP-000886,54,Salaried,Tier 2,756,25217,8478
APP-000887,52,Self-Employed,Tier 1,645,77985,10257
APP-000888,52,Salaried,Tier 1,782,81385,32229
APP-000889,48,Salaried,Tier 3,681,60306,12127
APP-000890,26,Salaried,Tier 1,731,67761,11325
APP-000891,26,Self-Employed,Tier 3,702,30047,4254
APP-000892,34,Self-Employed,Tier 1,683,145155,49883
APP-000893,45,Self-Employed,Tier 3,636,84765,23375
APP-000894,26,Salaried,Tier 2,765,71068,27396
APP-000895,54,Self-Employed,Tier 2,631,103722,30525
APP-000896,38,Salaried,Tier 1,738,101811,20583
APP-000897,43,Salaried,Tier 1,743,82250,28863
APP-000898,54,Self-Employed,Tier 1,858,109709,20227
APP-000899,50,Salaried,Tier 1,672,84067,15741
APP-000900,33,Salaried,Tier 2,709,46370,5030
APP-000901,51,Salaried,Tier 2,749,33087,5810
APP-000902,40,Salaried,Tier 2,730,43727,7802
APP-000903,49,Salaried,Tier 2,733,35188,6659
APP-000904,46,Salaried,Tier 2,727,45139,9505
APP-000905,49,Salaried,Tier 2,705,50658,13829
APP-000906,48,Self-Employed,Tier 2,705,37960,6260
APP-000907,52,Self-Employed,Tier 2,684,60107,17492
APP-000908,53,Salaried,Tier 2,740,33206,4648
APP-000909,27,Salaried,Tier 3,755,57722,21892
APP-000910,48,Salaried,Tier 1,732,68859,7425
APP-000911,35,Salaried,Tier 1,698,91154,33951
APP-000912,47,Salaried,Tier 2,684,72887,19253
APP-000913,36,Salaried,Tier 1,843,168621,52780
APP-000914,49,Salaried,Tier 3,694,40579,7689
APP-000915,31,Salaried,Tier 3,719,43162,6566
APP-000916,45,Salaried,Tier 1,760,168959,64912
APP-000917,29,Salaried,Tier 1,754,109948,25541
APP-000918,44,Self-Employed,Tier 2,663,46283,11300
APP-000919,26,Self-Employed,Tier 2,738,55422,21930
APP-000920,45,Salaried,Tier 1,749,56174,11280
APP-000921,50,Self-Employed,Tier 2,764,54667,7109
APP-000922,28,Salaried,Tier 2,727,28975,7999
APP-000923,41,Self-Employed,Tier 2,569,46902,12496
APP-000924,42,Self-Employed,Tier 1,784,156283,51875
APP-000925,51,Salaried,Tier 2,739,28255,10921
APP-000926,26,Salaried,Tier 1,739,174872,33628
APP-000927,33,Salaried,Tier 3,782,38232,12101
APP-000928,42,Salaried,Tier 2,778,25992,5987
APP-000929,36,Salaried,Tier 2,803,92166,30887
APP-000930,34,Salaried,Tier 3,669,68776,10267
APP-000931,31,Salaried,Tier 3,776,147920,37018
APP-000932,54,Self-Employed,Tier 2,786,36400,4482
APP-000933,27,Self-Employed,Tier 1,716,83329,22361
APP-000934,42,Salaried,Tier 2,750,95861,14445
APP-000935,48,Salaried,Tier 2,782,49990,19396
APP-000936,52,Salaried,Tier 1,706,64536,17185
APP-000937,26,Salaried,Tier 3,757,125368,32446
APP-000938,53,Self-Employed,Tier 1,790,74268,29090
APP-000939,49,Salaried,Tier 1,697,182426,45519
APP-000940,27,Salaried,Tier 1,734,54323,16460
APP-000941,39,Salaried,Tier 2,752,41665,4749
APP-000942,33,Salaried,Tier 2,708,49876,15586
APP-000943,27,Self-Employed,Tier 2,636,83715,10991
